PLAYER,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,GP,Date
Langston Galloway,1.2041666666666666,3.2916666666666665,0.5333333333333333,-0.49583333333333335,-0.02916666666666667,0.0,1.0291666666666666,1.0291666666666666,1.5041666666666664,0.0,0.0,1.0,2022-01-13
Larry Nance Jr.,0.2806451612903227,6.900000000000001,6.258064516129034,2.0,1.2193548387096778,0.6193548387096774,1.796774193548387,3.019354838709677,6.496774193548388,0.6806451612903226,1.3,1.0,2022-01-13
Lauri Markkanen,2.482857142857144,13.305714285714288,4.717142857142857,0.8228571428571426,0.6999999999999998,0.2114285714285715,1.1885714285714284,4.317142857142855,9.951428571428576,2.0885714285714285,2.7771428571428567,1.0,2022-01-13
LeBron James,2.5125,27.9375,6.725,7.375,1.11875,0.51875,4.5562499999999995,10.125,19.925000000000004,4.981250000000001,6.38125,1.0,2022-01-13
Leandro Bolmaro,1.3857142857142857,12.342857142857143,-0.21428571428571427,4.785714285714286,1.0571428571428572,0.42857142857142855,4.357142857142857,4.685714285714285,8.685714285714287,1.6857142857142855,2.1142857142857143,1.0,2022-01-13
Lonnie Walker IV,1.4,10.5,2.5000000000000004,3.0000000000000004,0.7999999999999999,0.39999999999999997,1.9,4.1000000000000005,9.599999999999998,0.6000000000000001,0.8999999999999999,1.0,2022-01-13
Lonzo Ball,3.2944444444444443,14.066666666666666,5.111111111111111,5.48888888888889,1.5111111111111113,0.7055555555555555,2.494444444444445,4.98888888888889,11.872222222222222,0.9888888888888889,1.1888888888888889,1.0,2022-01-13
Lou Williams,0.6,6.065217391304348,0.7304347826086955,2.369565217391304,0.16521739130434784,0.09999999999999999,0.9,2.082608695652175,3.5739130434782593,1.4173913043478261,1.4000000000000001,1.0,2022-01-13
Louis King,1.237037037037037,6.274074074074075,1.9555555555555555,-0.037037037037037035,0.8740740740740741,0.0,0.0,1.9185185185185185,6.266666666666667,1.2,1.5185185185185186,1.0,2022-01-13
Luguentz Dort,3.223529411764706,18.35882352941176,4.1000000000000005,1.9058823529411768,0.6941176470588236,0.1941176470588235,1.5999999999999999,6.2176470588235295,14.411764705882353,2.5941176470588236,3.3000000000000003,1.0,2022-01-13
Luka Doncic,2.5,26.033333333333335,7.966666666666667,9.966666666666667,1.3666666666666667,0.39999999999999997,4.2,9.433333333333334,21.066666666666666,4.833333333333333,6.266666666666667,1.0,2022-01-13
Luka Garza,-0.35714285714285715,4.157142857142858,1.385714285714285,-0.5428571428571428,0.0142857142857143,0.19999999999999998,1.1714285714285713,2.185714285714286,4.3999999999999995,0.14285714285714285,-0.4000000000000001,1.0,2022-01-13
Luka Samanic,0.4,4.0,2.3,0.5,0.2,0.2,0.7,1.5,3.5,0.5,1.0,1.0,2022-01-13
Luke Kennard,1.9483870967741936,10.209677419354838,2.335483870967742,2.312903225806452,0.4870967741935484,0.10000000000000002,1.0129032258064516,3.8870967741935485,9.18709677419355,0.37419354838709684,0.47419354838709665,1.0,2022-01-13
Luke Kornet,0.0,2.2333333333333334,1.5666666666666667,0.5666666666666667,0.0,0.5666666666666667,0.0,0.5666666666666667,2.6666666666666665,1.1,1.6666666666666667,1.0,2022-01-13
Malachi Flynn,0.18181818181818182,6.718181818181819,2.0545454545454547,2.4318181818181817,0.5590909090909091,0.1,0.7772727272727273,2.790909090909091,6.322727272727272,0.8363636363636363,1.0954545454545455,1.0,2022-01-13
Malcolm Brogdon,1.3363636363636364,16.318181818181817,3.9272727272727272,4.99090909090909,0.7181818181818181,0.21818181818181817,1.4727272727272727,6.6000000000000005,14.881818181818183,1.6999999999999997,1.9363636363636365,1.0,2022-01-13
Malcolm Hill,-0.3333333333333333,0.7666666666666665,1.3333333333333333,-0.09999999999999999,0.23333333333333328,-0.09999999999999999,0.0,-0.5666666666666667,-0.9000000000000001,2.2333333333333334,2.2333333333333334,1.0,2022-01-13
Malik Beasley,2.2758620689655173,9.60344827586207,2.717241379310344,1.5999999999999996,0.6000000000000001,0.09999999999999998,1.5241379310344827,2.5689655172413794,4.517241379310345,1.9482758620689655,2.389655172413793,1.0,2022-01-13
Malik Fitts,-0.060000000000000005,-0.18,0.92,0.0,0.0,0.0,-0.060000000000000005,-0.060000000000000005,-0.26,0.0,0.0,1.0,2022-01-13
Malik Monk,3.0625,19.631249999999998,2.784375,1.7687499999999998,0.9156250000000001,0.5,1.3,7.0875,14.459375000000001,2.609375,2.809375,1.0,2022-01-13
Malik Newman,0.0,8.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,2.0,2.0,1.0,2022-01-13
Marcus Garrett,-0.06000000000000001,-0.66,-1.14,1.24,-0.24000000000000005,-0.18,-0.12000000000000002,-0.24000000000000005,-0.2800000000000001,-0.12000000000000002,-0.24000000000000005,1.0,2022-01-13
Marcus Morris Sr.,2.0,10.236,4.4319999999999995,1.8160000000000003,0.5,0.7260000000000001,2.152,3.9539999999999997,9.040000000000001,0.32799999999999996,0.44400000000000006,1.0,2022-01-13
Marcus Smart,1.28125,8.31875,2.6875,6.175,1.4625,0.7375,1.78125,2.6875,5.606250000000001,1.6625,2.1625,1.0,2022-01-13
Markelle Fultz,0.5,12.9,3.1,5.4,0.9,0.3,2.3,5.1,12.0,2.1,2.4,1.0,2022-01-13
Markieff Morris,1.037037037037037,6.751851851851852,3.7481481481481485,1.162962962962963,0.41851851851851857,0.337037037037037,0.8444444444444444,2.6074074074074076,5.933333333333333,0.6185185185185185,0.8555555555555556,1.0,2022-01-13
Marko Simonovic,0.391304347826087,4.691304347826088,2.595652173913044,0.5217391304347826,0.2608695652173913,0.23043478260869565,0.8217391304347825,1.9260869565217391,3.7782608695652176,0.6086956521739131,0.8391304347826086,1.0,2022-01-13
Markus Howard,1.7461538461538462,8.5,0.9461538461538461,0.6230769230769231,0.4,0.0,0.5615384615384615,3.1769230769230767,8.746153846153847,0.23846153846153845,0.3384615384615385,1.0,2022-01-13
Marquese Chriss,-0.275,5.945,10.365,-0.16499999999999998,-0.11000000000000001,1.33,-0.495,3.22,5.385,-0.32999999999999996,-0.495,1.0,2022-01-13
Marvin Bagley III,0.696,10.751999999999999,8.175999999999998,1.9720000000000002,0.3,0.6920000000000001,1.092,4.476,7.895999999999999,1.1039999999999999,1.6039999999999999,1.0,2022-01-13
Mason Jones,0.0,2.5,1.0,0.0,0.5,0.0,0.5,1.0,4.0,0.5,1.0,1.0,2022-01-13
Mason Plumlee,0.0,6.5,6.433333333333334,1.2444444444444447,0.35555555555555546,1.0222222222222221,1.322222222222222,2.011111111111111,3.8111111111111113,2.355555555555555,2.644444444444444,1.0,2022-01-13
Matisse Thybulle,0.7,4.7,1.4000000000000001,0.8999999999999999,0.9000000000000005,0.7000000000000001,0.7,1.800000000000001,4.8,0.10000000000000005,0.3,1.0,2022-01-13
Matt Thomas,-0.4333333333333334,-0.4523809523809524,-0.15714285714285717,-0.3047619047619048,0.023809523809523808,0.1,-0.0761904761904762,0.14285714285714285,1.6142857142857139,-0.3047619047619048,-0.45714285714285713,1.0,2022-01-13
Max Strus,2.16,10.62,2.96,0.9800000000000003,0.74,0.1,0.48,4.0,8.060000000000002,0.68,0.76,1.0,2022-01-13
Maxi Kleber,1.1636363636363636,7.699999999999999,5.5227272727272725,2.272727272727273,0.8772727272727273,0.5818181818181818,0.5409090909090909,2.9181818181818175,6.45909090909091,0.7000000000000001,0.8409090909090909,1.0,2022-01-13
McKinley Wright IV,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2022-01-13
Micah Potter,0.0,1.3333333333333333,1.0,0.0,-0.09999999999999999,0.5666666666666667,0.5666666666666667,0.7666666666666667,2.0999999999999996,-0.23333333333333328,-0.23333333333333328,1.0,2022-01-13
Michael Carter-Williams,0.3,5.8,3.0,2.7,0.5,0.3,1.4,2.2,5.7,1.1,1.7,1.0,2022-01-13
Michael Porter Jr.,inf,inf,-inf,-inf,,inf,,inf,inf,inf,inf,,2022-01-13
Mikal Bridges,1.294736842105263,13.22105263157895,4.721052631578947,2.4157894736842107,1.7105263157894737,1.1157894736842107,0.8000000000000002,5.0,9.394736842105264,1.821052631578947,2.021052631578948,1.0,2022-01-13
Mike Conley,2.6193548387096777,13.899999999999999,3.6580645161290315,5.738709677419355,1.1000000000000003,0.3,2.3774193548387093,5.0,10.04193548387097,1.1612903225806448,1.1225806451612907,1.0,2022-01-13
Mike Muscala,1.5999999999999999,8.54736842105263,3.3736842105263163,1.0473684210526315,-0.14736842105263162,-0.22105263157894742,0.8473684210526317,3.4210526315789465,7.71578947368421,-0.0684210526315788,-0.1421052631578945,1.0,2022-01-13
Miles Bridges,1.464705882352941,17.423529411764708,7.082352941176473,4.688235294117646,0.9823529411764708,0.6823529411764707,2.0176470588235293,6.094117647058823,12.117647058823529,3.770588235294117,4.670588235294118,1.0,2022-01-13
Miles McBride,1.7933333333333332,11.586666666666666,2.18,3.5466666666666664,0.9266666666666665,0.1,1.9066666666666667,4.526666666666667,9.286666666666667,1.0533333333333332,1.2666666666666666,1.0,2022-01-13
Mitchell Robinson,0.0,5.2290322580645165,8.322580645161288,1.7354838709677418,0.9451612903225806,1.6,1.1451612903225807,2.5096774193548392,4.2,0.08709677419354825,-0.025806451612903594,1.0,2022-01-13
Miye Oni,1.0444444444444443,5.777777777777779,2.666666666666667,0.48888888888888893,0.7555555555555556,0.3777777777777778,0.6666666666666667,1.9888888888888892,4.944444444444445,0.7555555555555556,0.8555555555555556,1.0,2022-01-13
Mo Bamba,1.3,11.044444444444444,8.4,1.688888888888889,0.4222222222222221,2.1,1.6777777777777778,4.188888888888887,9.188888888888888,1.2666666666666666,1.844444444444444,1.0,2022-01-13
Moe Harkless,0.4292682926829269,4.341463414634147,2.4707317073170736,1.524390243902439,0.5707317073170731,0.4292682926829269,0.6000000000000001,1.4292682926829268,3.5,1.1536585365853658,1.524390243902439,1.0,2022-01-13
Monte Morris,2.729411764705883,15.994117647058822,1.6705882352941175,5.2294117647058815,0.7000000000000001,0.5117647058823529,0.06470588235294106,5.817647058823529,11.623529411764705,1.6294117647058826,2.2411764705882353,1.0,2022-01-13
Montrezl Harrell,0.10000000000000002,8.93636363636364,5.957575757575758,1.375757575757576,0.293939393939394,0.5999999999999999,1.1000000000000003,4.057575757575757,7.369696969696971,0.6151515151515154,0.9909090909090905,1.0,2022-01-13
Moritz Wagner,-0.5999999999999996,17.0,-2.200000000000003,-0.6999999999999993,-4.3,0.2999999999999998,0.8000000000000007,5.100000000000001,13.70000000000001,4.300000000000001,6.199999999999999,1.0,2022-01-13
Moses Brown,0.0,6.666666666666667,3.7333333333333334,0.26666666666666666,0.36666666666666664,0.5666666666666667,-0.2,2.433333333333333,4.4,1.633333333333333,1.9666666666666666,1.0,2022-01-13
Moses Moody,1.3375,9.4125,2.625,1.275,0.75,0.3625,1.175,3.4,8.05,1.1125,1.375,1.0,2022-01-13
Mychal Mulder,0.14705882352941177,-0.4411764705882353,0.6470588235294118,0.7647058823529411,-0.2647058823529412,-0.08823529411764706,0.5,-0.20588235294117646,0.7352941176470589,-0.08823529411764706,-0.08823529411764706,1.0,2022-01-13
Myles Powell,-0.04800000000000001,-0.528,-0.19200000000000003,-0.072,-0.04800000000000001,0.0,-0.12,-0.19200000000000003,1.952,-0.072,-0.072,1.0,2022-01-13
Myles Turner,1.2677419354838708,9.516129032258064,7.56451612903226,0.8677419354838709,0.832258064516129,3.0322580645161286,1.0677419354838706,2.941935483870968,7.309677419354838,2.132258064516129,2.7322580645161296,1.0,2022-01-13
Naji Marshall,0.9620689655172413,6.131034482758621,3.63448275862069,2.5517241379310347,0.7448275862068966,0.27241379310344827,0.6551724137931034,1.8620689655172413,4.3068965517241375,1.2,1.7448275862068967,1.0,2022-01-13
Nassir Little,0.8939393939393939,8.68787878787879,6.424242424242424,0.37575757575757596,1.2181818181818183,0.4878787878787877,1.106060606060606,3.2000000000000006,5.963636363636362,1.5,1.6878787878787875,1.0,2022-01-13
Nathan Knight,-0.19090909090909092,-4.154545454545455,-1.8636363636363635,-1.1454545454545455,-0.19090909090909092,-0.5727272727272728,-1.1454545454545455,-2.1,-4.009090909090909,0.4272727272727272,-0.718181818181818,1.0,2022-01-13
Naz Reid,0.8,7.8999999999999995,4.6000000000000005,1.1000000000000003,0.5,1.0999999999999999,0.8000000000000002,2.7,5.5,1.5,2.1,1.0,2022-01-13
Neemias Queta,0.0,-0.4230769230769231,5.576923076923077,1.0769230769230769,-0.038461538461538464,1.1538461538461537,-0.07692307692307693,-0.15384615384615385,4.3076923076923075,-0.11538461538461539,-0.15384615384615385,1.0,2022-01-13
Nemanja Bjelica,0.7181818181818184,5.1909090909090905,1.3636363636363635,2.063636363636363,0.0363636363636364,0.0181818181818182,0.25454545454545463,1.8363636363636366,4.172727272727273,0.8,0.9181818181818183,1.0,2022-01-13
Nerlens Noel,0.0,5.653846153846154,6.742307692307692,0.8,1.0,1.3653846153846154,1.2038461538461538,2.2423076923076923,4.35,1.2038461538461538,1.6730769230769231,1.0,2022-01-13
Nick Richards,0.0,1.969230769230769,0.8461538461538461,-0.6153846153846154,-0.3769230769230768,1.6153846153846156,0.6000000000000001,1.2615384615384615,2.0615384615384613,-0.5538461538461538,-0.453846153846154,1.0,2022-01-13
Nickeil Alexander-Walker,2.1,12.554545454545455,4.575757575757576,1.9545454545454541,0.8999999999999999,0.5151515151515151,1.2696969696969698,4.56969696969697,10.072727272727274,1.2,1.7000000000000002,1.0,2022-01-13
Nicolas Batum,1.7410256410256413,7.941025641025642,3.646153846153846,1.7589743589743587,0.8410256410256411,0.541025641025641,0.582051282051282,2.682051282051282,5.564102564102563,0.7769230769230768,0.976923076923077,1.0,2022-01-13
Nicolas Claxton,0.0,9.2,7.210638297872341,1.2851063829787233,0.5999999999999999,1.4851063829787234,0.8,4.0,5.957446808510638,1.3425531914893618,2.5702127659574465,1.0,2022-01-13
Nik Stauskas,1.0,6.111111111111111,2.111111111111111,1.1111111111111112,0.0,0.0,0.0,0.8888888888888888,2.7777777777777777,3.3333333333333335,4.444444444444445,1.0,2022-01-13
Nikola Jokic,2.1,29.099999999999994,13.700000000000003,8.8,1.3,1.2,2.6,11.700000000000003,19.9,3.7,4.500000000000002,1.0,2022-01-13
Nikola Vucevic,1.972972972972973,18.137837837837843,11.2,3.2135135135135133,0.9135135135135134,1.1,1.6864864864864866,7.445945945945946,16.618918918918922,1.1864864864864866,1.5864864864864865,1.0,2022-01-13
Norman Powell,3.172222222222222,19.377777777777776,2.9000000000000004,2.0999999999999996,1.0,0.39999999999999997,2.0833333333333335,6.394444444444444,14.283333333333335,3.4166666666666665,4.122222222222222,1.0,2022-01-13
Norvel Pelle,0.0,3.3333333333333335,2.6666666666666665,0.0,0.0,0.5666666666666667,0.43333333333333335,1.6666666666666667,2.7666666666666666,0.0,0.0,1.0,2022-01-13
OG Anunoby,2.0513513513513515,16.867567567567566,5.262162162162162,3.2729729729729726,1.2756756756756755,0.7243243243243243,1.5999999999999999,6.675675675675675,14.640540540540542,1.6270270270270268,2.0648648648648646,1.0,2022-01-13
Obi Toppin,0.9083333333333332,12.361111111111109,5.119444444444445,1.0,0.3,0.9055555555555554,1.0027777777777778,5.027777777777778,9.652777777777779,1.5,1.8999999999999997,1.0,2022-01-13
Omer Yurtseven,0.1,8.0,8.8,0.6,0.3,0.6,1.5,3.5,7.6,0.9,1.4,1.0,2022-01-13
Onyeka Okongwu,0.0,5.25,3.175,0.35,0.6,0.675,0.55,2.1,3.8,1.05,1.5,1.0,2022-01-13
Oshae Brissett,1.1068965517241378,7.127586206896552,2.9655172413793105,0.4931034482758621,0.7068965517241379,0.8137931034482759,-0.1275862068965517,2.1931034482758625,3.7448275862068963,1.427586206896552,2.0344827586206895,1.0,2022-01-13
Otto Porter Jr.,1.5,7.902857142857144,4.902857142857144,1.6971428571428573,0.8028571428571429,0.6971428571428571,0.7971428571428572,2.408571428571429,5.417142857142858,1.4857142857142858,1.6857142857142857,1.0,2022-01-13
P.J. Tucker,0.8500000000000001,8.933333333333332,6.799999999999999,2.2,0.6166666666666666,0.8499999999999999,1.2666666666666668,3.8333333333333335,7.300000000000001,0.5166666666666666,0.5333333333333333,1.0,2022-01-13
PJ Dozier,-inf,inf,-inf,-inf,-inf,,,inf,inf,,inf,,2022-01-13
PJ Washington,2.0625,11.275,5.05,2.2375,0.6375,0.9375,1.2375,3.7625,7.6125,1.85,2.35,1.0,2022-01-13
Pascal Siakam,1.2735294117647058,22.608823529411765,9.167647058823531,4.773529411764706,1.0,0.8,1.9794117647058826,8.76764705882353,18.68235294117647,3.8,4.679411764705883,1.0,2022-01-13
Pat Connaughton,2.4000000000000004,12.174193548387096,4.599999999999999,1.3999999999999997,1.0,0.30000000000000004,0.9290322580645163,4.587096774193548,9.903225806451612,0.4709677419354839,0.8000000000000002,1.0,2022-01-13
Patrick Beverley,1.4717948717948717,6.55128205128205,2.0948717948717954,4.06923076923077,0.9282051282051281,0.9000000000000002,0.9564102564102566,2.2692307692307696,4.707692307692308,0.7846153846153846,0.9410256410256412,1.0,2022-01-13
Patrick Williams,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,2022-01-13
Patty Mills,3.622222222222222,18.900000000000002,0.8333333333333334,1.755555555555556,0.3888888888888889,0.08888888888888892,1.3111111111111111,7.022222222222222,15.655555555555557,1.1222222222222225,1.4333333333333336,1.0,2022-01-13
Paul George,4.009090909090908,27.10000000000001,8.290909090909091,5.281818181818184,0.6909090909090904,0.6181818181818182,3.545454545454545,9.654545454545456,20.527272727272727,3.5636363636363626,3.945454545454545,1.0,2022-01-13
Paul Millsap,0.6314285714285715,4.359999999999999,1.9085714285714286,0.5028571428571427,0.5314285714285715,0.3,0.7314285714285713,1.6971428571428573,3.2342857142857135,0.5,0.6999999999999998,1.0,2022-01-13
Paul Reed,0.0,5.2,2.7,0.5,0.2,0.5,0.6,2.4,4.3,0.2,0.3,1.0,2022-01-13
Paul Watson,-0.2863636363636364,-1.3909090909090909,7.2272727272727275,-0.36818181818181817,-0.12272727272727271,2.6954545454545453,1.2454545454545454,-0.5318181818181819,4.040909090909091,-0.04090909090909091,-0.08181818181818182,1.0,2022-01-13
Payton Pritchard,1.4600000000000002,6.519999999999999,1.9799999999999998,1.9799999999999998,0.74,0.1,0.5199999999999999,2.16,4.540000000000001,0.6599999999999999,0.8399999999999999,1.0,2022-01-13
Petr Cornelie,-0.05909090909090909,0.6227272727272727,1.8954545454545455,0.8363636363636363,-0.05909090909090909,-0.05909090909090909,0.45909090909090905,0.4,1.518181818181818,-0.11818181818181818,-0.17727272727272728,1.0,2022-01-13
Precious Achiuwa,-0.04146341463414632,9.607317073170732,7.158536585365853,1.9121951219512197,0.35853658536585375,0.25853658536585367,1.270731707317073,3.982926829268293,7.5878048780487815,1.853658536585366,3.507317073170732,1.0,2022-01-13
Quentin Grimes,0.9444444444444444,3.7333333333333334,0.8166666666666664,0.5444444444444447,-0.18333333333333326,-0.027777777777777776,0.6,1.2444444444444445,1.9944444444444447,0.20000000000000004,0.1722222222222221,1.0,2022-01-13
Quinndary Weatherspoon,0.0,2.7,1.2625,0.0,0.43750000000000006,0.025000000000000022,1.2625,0.8875,2.5375000000000005,0.9624999999999999,1.1,1.0,2022-01-13
R.J. Hampton,0.5076923076923078,8.284615384615385,5.36153846153846,1.761538461538462,0.10769230769230773,0.2,1.4,3.338461538461538,7.192307692307693,1.1999999999999997,1.6538461538461537,1.0,2022-01-13
RJ Barrett,2.0875,15.475,6.25,1.8375,0.3125,0.3,2.55,5.625,12.9875,2.1375,2.775,1.0,2022-01-13
RJ Nembhard,0.0,1.1888888888888887,0.30000000000000004,0.47777777777777775,0.0,0.0,0.3222222222222222,0.6777777777777777,0.45555555555555544,-0.04444444444444445,-0.06666666666666667,1.0,2022-01-13
Rajon Rondo,1.4111111111111114,9.433333333333332,4.6,8.7,1.4111111111111114,0.20000000000000004,3.499999999999999,3.5555555555555567,10.01111111111111,0.8333333333333331,1.288888888888889,1.0,2022-01-13
Raul Neto,0.6333333333333334,7.700000000000001,2.333333333333334,2.2333333333333334,0.6999999999999998,0.23333333333333336,0.9666666666666672,3.333333333333334,7.133333333333333,0.26666666666666705,0.4333333333333337,1.0,2022-01-13
Rayjon Tucker,0.5666666666666667,3.3333333333333335,1.5666666666666667,0.23333333333333328,0.5666666666666667,0.0,0.0,0.5666666666666667,0.43333333333333335,1.6666666666666667,2.2333333333333334,1.0,2022-01-13
Reggie Bullock,1.4,7.325,2.5300000000000002,1.2849999999999997,0.4,0.28500000000000003,0.6849999999999999,2.6700000000000004,6.655000000000001,0.7699999999999999,0.8699999999999999,1.0,2022-01-13
Reggie Jackson,3.0054054054054054,17.916216216216217,5.62972972972973,4.305405405405406,0.9027027027027028,-0.002702702702702717,1.7945945945945945,6.908108108108108,15.794594594594594,0.9918918918918918,1.2918918918918918,1.0,2022-01-13
Reggie Perry,-0.1111111111111111,3.6666666666666665,2.888888888888889,1.0,-0.1111111111111111,0.0,-0.1111111111111111,2.0,2.6666666666666665,-0.2222222222222222,-0.2222222222222222,1.0,2022-01-13
Richaun Holmes,0.1,15.280000000000001,9.705000000000002,1.3000000000000003,0.4675000000000001,1.0,2.0700000000000003,6.472499999999999,9.710000000000003,2.2350000000000003,2.97,1.0,2022-01-13
Ricky Rubio,-0.29999999999999954,4.433333333333337,4.100000000000004,5.26666666666667,0.06666666666666761,-0.4666666666666668,3.9333333333333322,3.066666666666663,9.433333333333337,-0.7333333333333343,-1.0,1.0,2022-01-13
Rob Edwards,0.5,1.5,1.5,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,1.0,2022-01-13
Robert Covington,1.5000000000000002,7.000000000000002,4.3999999999999995,0.8,1.6,1.4999999999999998,0.5,2.3,5.4,0.7999999999999999,1.2000000000000002,1.0,2022-01-13
Robert Williams,0.0,8.63428571428571,8.222857142857142,0.9228571428571429,0.31714285714285706,0.9342857142857144,1.1999999999999997,3.717142857142857,5.41142857142857,1.294285714285714,2.0885714285714285,1.0,2022-01-13
Robert Woodard II,-0.03333333333333333,1.1333333333333333,-0.09999999999999999,0.0,0.0,0.0,0.6333333333333333,-0.03333333333333333,-0.16666666666666666,1.2333333333333334,1.2333333333333334,1.0,2022-01-13
Robin Lopez,0.21250000000000002,8.612499999999999,4.099999999999999,-0.125,0.31250000000000006,0.6,0.6624999999999999,3.375000000000001,5.2124999999999995,1.65,2.25,1.0,2022-01-13
Rodney Hood,0.48571428571428577,5.2,1.9000000000000001,1.2285714285714284,0.5142857142857143,0.09999999999999999,1.2714285714285716,2.157142857142857,5.957142857142857,0.39999999999999997,0.6142857142857142,1.0,2022-01-13
Rodney McGruder,0.29999999999999993,3.0714285714285716,1.4571428571428575,0.7428571428571428,0.0571428571428572,0.10000000000000002,0.7857142857142857,1.2857142857142858,3.7428571428571433,0.20000000000000004,0.0571428571428572,1.0,2022-01-13
Romeo Langford,1.0333333333333332,5.566666666666667,3.5666666666666664,-0.16666666666666666,0.9333333333333332,0.5666666666666668,-0.2666666666666666,2.233333333333333,5.0,0.16666666666666666,0.36666666666666653,1.0,2022-01-13
Rondae Hollis-Jefferson,0.0,2.9,2.8,1.4,0.2,0.5,0.2,0.9,1.8,0.9,1.7,1.0,2022-01-13
Royce O'Neale,1.6083333333333334,6.883333333333334,5.833333333333333,2.9166666666666665,0.9833333333333335,0.9166666666666666,1.1083333333333334,2.283333333333333,5.5,0.6000000000000001,0.5916666666666666,1.0,2022-01-13
Rudy Gay,1.6000000000000003,8.409302325581393,4.599999999999999,1.1000000000000003,0.5,0.458139534883721,0.958139534883721,3.0418604651162795,6.767441860465116,0.8255813953488372,1.2837209302325578,1.0,2022-01-13
Rudy Gobert,0.0,16.27948717948718,15.68461538461539,0.905128205128205,0.605128205128205,2.3,2.1897435897435895,5.694871794871794,8.089743589743588,4.6,6.31025641025641,1.0,2022-01-13
Rui Hachimura,0.835820895522388,14.38955223880597,5.7611940298507465,1.4313432835820896,0.835820895522388,0.1044776119402985,1.2223880597014927,5.656716417910448,11.850746268656716,2.2402985074626867,2.926865671641791,1.0,2022-01-13
Russell Westbrook,1.447058823529412,21.605882352941176,8.100000000000001,8.100000000000001,1.1,0.30000000000000004,3.2823529411764696,8.21764705882353,18.658823529411762,3.6,4.5058823529411764,1.0,2022-01-13
Saben Lee,0.38947368421052636,7.152631578947369,1.868421052631579,5.657894736842105,1.0999999999999999,0.1894736842105263,1.531578947368421,2.5210526315789474,5.410526315789474,1.5105263157894737,2.221052631578947,1.0,2022-01-13
Saddiq Bey,2.933333333333333,15.41111111111111,5.455555555555557,2.711111111111111,1.1111111111111112,0.20000000000000004,0.6555555555555558,4.666666666666667,10.844444444444443,2.822222222222222,3.5333333333333337,1.0,2022-01-13
Sam Dekker,0.3,3.2,1.5,0.4,0.2,0.1,0.9,1.2,2.6,0.5,0.7,1.0,2022-01-13
Sam Hauser,-0.11200000000000002,-0.364,0.47200000000000003,-0.028000000000000004,0.556,-0.028000000000000004,0.0,-0.11200000000000002,0.8319999999999999,0.0,0.0,1.0,2022-01-13
Sam Merrill,2.137142857142857,6.308571428571429,-0.20571428571428568,2.222857142857143,0.0,0.0,-0.05142857142857142,2.12,6.3428571428571425,-0.05142857142857142,-0.11999999999999998,1.0,2022-01-13
Sandro Mamukelashvili,1.0000000000000002,5.500000000000001,1.8000000000000005,0.5,-0.3,-0.3,-0.4,1.9,4.6000000000000005,0.6,0.7999999999999999,1.0,2022-01-13
Santi Aldama,0.6315789473684211,1.6578947368421053,1.189473684210526,0.8157894736842105,-0.11578947368421054,0.5157894736842107,0.18421052631578938,0.42105263157894735,1.9578947368421054,0.0684210526315789,0.03684210526315786,1.0,2022-01-13
Scottie Barnes,1.3285714285714287,17.166666666666668,9.057142857142857,3.5,1.1761904761904762,1.0761904761904764,2.0761904761904764,6.780952380952381,13.785714285714286,2.2,2.9238095238095236,1.0,2022-01-13
Scottie Lewis,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,2022-01-13
Scotty Hopson,0.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,2022-01-13
Sekou Doumbouya,0.375,3.5,1.625,0.75,0.0,0.0,0.5,1.375,3.5,0.375,0.5,1.0,2022-01-13
Semi Ojeleye,1.3285714285714287,6.2523809523809515,2.6333333333333333,0.9904761904761907,0.33809523809523806,-0.11428571428571428,0.43809523809523815,2.0047619047619043,4.238095238095239,1.0142857142857142,1.2523809523809526,1.0,2022-01-13
Serge Ibaka,0.5439024390243903,7.0804878048780475,4.468292682926829,1.2000000000000002,0.04390243902439024,0.4439024390243903,0.7317073170731708,2.81219512195122,5.92439024390244,0.7560975609756098,0.7439024390243903,1.0,2022-01-13
Seth Curry,2.1999999999999997,17.64117647058824,1.447058823529412,0.19411764705882337,0.5941176470588235,0.3058823529411765,1.0764705882352943,6.923529411764706,12.92941176470588,1.4941176470588236,1.7941176470588236,1.0,2022-01-13
Shai Gilgeous-Alexander,2.5,23.0,4.6,5.6,0.9,0.9,2.1,8.0,17.6,4.6,5.5,1.0,2022-01-13
Shake Milton,1.0613636363636365,10.338636363636363,1.7090909090909094,2.8,0.9613636363636363,0.4,1.1,4.161363636363635,8.915909090909091,1.1772727272727272,1.315909090909091,1.0,2022-01-13
Shaq Buchanan,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,2.0,0.0,0.0,1.0,2022-01-13
Shaquille Harrison,0.0,4.672413793103448,4.137931034482759,3.103448275862069,0.5,0.2862068965517241,2.0689655172413794,2.0689655172413794,6.206896551724138,0.5344827586206896,0.7482758620689655,1.0,2022-01-13
